2026-09-25 18:46:15 | INFO | developement_utilities.log_creation.create_event_log_from_xes | ***Log imported***
2026-09-25 18:53:59 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 18:53:59 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:00 | INFO | src.concurrency_miner | ----activities in the log: {'O_CANCELLED', 'tau'}
2026-09-25 18:54:00 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'O_CANCELLED'}, {'tau'}]
2026-09-25 18:54:00 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:00 | INFO | src.concurrency_miner | ----activities in the log: {'O_CANCELLED'}
2026-09-25 18:54:00 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:00 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 18:54:00 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:01 | INFO | src.concurrency_miner | ----activities in the log: {'W_Nabellen incomplete dossiers', 'A_REGISTERED', 'W_Valideren aanvraag', 'A_APPROVED', 'O_DECLINED', 'tau', 'A_ACTIVATED', 'O_ACCEPTED'}
2026-09-25 18:54:01 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'tau'}, {'A_APPROVED', 'O_DECLINED', 'W_Nabellen incomplete dossiers', 'A_ACTIVATED', 'A_REGISTERED', 'O_ACCEPTED', 'W_Valideren aanvraag'}]
2026-09-25 18:54:01 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:01 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 18:54:01 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:01 | INFO | src.concurrency_miner | ----activities in the log: {'W_Nabellen incomplete dossiers', 'A_REGISTERED', 'W_Valideren aanvraag', 'A_APPROVED', 'O_DECLINED', 'A_ACTIVATED', 'O_ACCEPTED'}
2026-09-25 18:54:01 | INFO | infrequent_concurrency_miner | ***Starting Infrequent Concurrency Miner***
2026-09-25 18:54:02 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 18:54:03 | INFO | src.concurrency_miner | Found activity_concurrent split, Partitions: [{'W_Nabellen incomplete dossiers'}, {'A_REGISTERED', 'W_Valideren aanvraag', 'A_APPROVED', 'O_DECLINED', 'A_ACTIVATED', 'O_ACCEPTED'}]
2026-09-25 18:54:03 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:04 | INFO | src.concurrency_miner | ----activities in the log: {'W_Nabellen incomplete dossiers', 'tau'}
2026-09-25 18:54:04 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'W_Nabellen incomplete dossiers'}, {'tau'}]
2026-09-25 18:54:04 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:04 | INFO | src.concurrency_miner | ----activities in the log: {'W_Nabellen incomplete dossiers'}
2026-09-25 18:54:04 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:04 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 18:54:04 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:04 | INFO | src.concurrency_miner | ----activities in the log: {'A_REGISTERED', 'W_Valideren aanvraag', 'A_APPROVED', 'O_DECLINED', 'tau', 'A_ACTIVATED', 'O_ACCEPTED'}
2026-09-25 18:54:04 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'tau'}, {'A_APPROVED', 'O_DECLINED', 'A_ACTIVATED', 'A_REGISTERED', 'O_ACCEPTED', 'W_Valideren aanvraag'}]
2026-09-25 18:54:04 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:04 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 18:54:04 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:05 | INFO | src.concurrency_miner | ----activities in the log: {'A_REGISTERED', 'W_Valideren aanvraag', 'A_APPROVED', 'O_DECLINED', 'A_ACTIVATED', 'O_ACCEPTED'}
2026-09-25 18:54:05 | INFO | infrequent_concurrency_miner | ***Starting Infrequent Concurrency Miner***
2026-09-25 18:54:05 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 18:54:06 | INFO | src.concurrency_miner | Found activity_concurrent split, Partitions: [{'W_Valideren aanvraag'}, {'A_REGISTERED', 'A_APPROVED', 'O_DECLINED', 'A_ACTIVATED', 'O_ACCEPTED'}]
2026-09-25 18:54:06 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:06 | INFO | src.concurrency_miner | ----activities in the log: {'tau', 'W_Valideren aanvraag'}
2026-09-25 18:54:06 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'tau'}, {'W_Valideren aanvraag'}]
2026-09-25 18:54:06 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:06 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 18:54:06 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:06 | INFO | src.concurrency_miner | ----activities in the log: {'W_Valideren aanvraag'}
2026-09-25 18:54:06 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:06 | INFO | src.concurrency_miner | ----activities in the log: {'A_REGISTERED', 'A_APPROVED', 'O_DECLINED', 'tau', 'A_ACTIVATED', 'O_ACCEPTED'}
2026-09-25 18:54:06 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'O_DECLINED'}, {'tau'}, {'A_APPROVED', 'A_REGISTERED', 'O_ACCEPTED', 'A_ACTIVATED'}]
2026-09-25 18:54:06 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:06 | INFO | src.concurrency_miner | ----activities in the log: {'O_DECLINED'}
2026-09-25 18:54:06 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:06 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 18:54:06 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:07 | INFO | src.concurrency_miner | ----activities in the log: {'A_REGISTERED', 'A_APPROVED', 'A_ACTIVATED', 'O_ACCEPTED'}
2026-09-25 18:54:07 | INFO | infrequent_concurrency_miner | ***Starting Infrequent Concurrency Miner***
2026-09-25 18:54:07 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 18:54:07 | INFO | src.concurrency_miner | Found activities_once_per_trace split, Partitions: [{'A_APPROVED'}, {'A_REGISTERED', 'O_ACCEPTED', 'A_ACTIVATED'}]
2026-09-25 18:54:09 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:09 | INFO | src.concurrency_miner | ----activities in the log: {'A_APPROVED'}
2026-09-25 18:54:09 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:09 | INFO | src.concurrency_miner | ----activities in the log: {'A_ACTIVATED', 'A_REGISTERED', 'O_ACCEPTED'}
2026-09-25 18:54:09 | INFO | infrequent_concurrency_miner | ***Starting Infrequent Concurrency Miner***
2026-09-25 18:54:09 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 18:54:09 | INFO | src.concurrency_miner | Found activities_once_per_trace split, Partitions: [{'A_REGISTERED'}, {'O_ACCEPTED', 'A_ACTIVATED'}]
2026-09-25 18:54:09 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:09 | INFO | src.concurrency_miner | ----activities in the log: {'A_REGISTERED'}
2026-09-25 18:54:09 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:09 | INFO | src.concurrency_miner | ----activities in the log: {'O_ACCEPTED', 'A_ACTIVATED'}
2026-09-25 18:54:09 | INFO | infrequent_concurrency_miner | ***Starting Infrequent Concurrency Miner***
2026-09-25 18:54:09 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 18:54:09 | INFO | src.concurrency_miner | Found activities_once_per_trace split, Partitions: [{'A_ACTIVATED'}, {'O_ACCEPTED'}]
2026-09-25 18:54:09 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:10 | INFO | src.concurrency_miner | ----activities in the log: {'A_ACTIVATED'}
2026-09-25 18:54:10 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:10 | INFO | src.concurrency_miner | ----activities in the log: {'O_ACCEPTED', 'tau'}
2026-09-25 18:54:10 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'O_ACCEPTED'}, {'tau'}]
2026-09-25 18:54:10 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:10 | INFO | src.concurrency_miner | ----activities in the log: {'O_ACCEPTED'}
2026-09-25 18:54:10 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 18:54:10 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
